"Country";"Type";"Year";"Number"
"TURKEY";"PC";2010;7545000
"UKRAINE";"PC";2010;6770000
"AMERICA";"PC";2010;220610257,532818
"NAFTA";"PC";2010;170474000
"CANADA";"PC";2010;20268000
"MEXICO";"PC";2010;21153000
"UNITED STATES OF AMERICA";"PC";2010;129053000
"CENTRAL & SOUTH AMERICA";"PC";2010;50136257,5328178
"ARGENTINA";"PC";2010;7605000
"BAHAMAS";"PC";2010;92000
"BARBADOS";"PC";2010;81000
"BELIZE";"PC";2010;13000
"BERMUDA";"PC";2010;22000
"BOLIVIA";"PC";2010;208109,894046391
"BRAZIL";"PC";2010;25541000
"CHILE";"PC";2010;2172000
"COLOMBIA";"PC";2010;2319000
"COSTA RICA";"PC";2010;641696
"CUBA";"PC";2010;210000
"DOMINICAN REPUBLIC";"PC";2010;662000
"ECUADOR";"PC";2010;727000
"EL SALVADOR";"PC";2010;88000
"GUATEMALA";"PC";2010;530000
"HAITI";"PC";2010;37000
"HONDURAS";"PC";2010;33000
"JAMAICA";"PC";2010;135000
"NICARAGUA";"PC";2010;117186,5
"PANAMA";"PC";2010;384000
"PARAGUAY";"PC";2010;363000
"PERU";"PC";2010;947000
"PUERTO RICO";"PC";2010;2229121
"SURINAME";"PC";2010;119771,703075649
"TRINIDAD";"PC";2010;320000
"URUGUAY";"PC";2010;612372,435695795
"VENEZUELA";"PC";2010;3927000
"ASIA/OCEANIA/MIDDLE EAST";"PC";2010;227330900,554036
"AFGHANISTAN";"PC";2010;910000
"AUSTRALIA";"PC";2010;12269305
"AZERBAIDJAN";"PC";2010;816000
"BAHRAIN";"PC";2010;544798,657718121
"BANGLADESH";"PC";2010;339464,283835575
"BRUNEI";"PC";2010;1e+05
"CHINA";"PC";2010;61634000
"GUAM";"PC";2010;71000
"HONG-KONG";"PC";2010;433000
"INDIA";"PC";2010;13268000
"INDONESIA";"PC";2010;8891041
"IRAN";"PC";2010;9e+06
"IRAQ";"PC";2010;990000
"ISRAEL";"PC";2010;2003000
"JAPAN";"PC";2010;58347000
"JORDAN";"PC";2010;690560,72743018
"KAZAKHSTAN";"PC";2010;3088000
"KUWAIT";"PC";2010;1130000
"KYRGYZSTAN";"PC";2010;506087,5
"LEBANON";"PC";2010;450000
"MALAYSIA";"PC";2010;9218000
"NEW CALEDONIA";"PC";2010;68000
"NEW ZEALAND";"PC";2010;2327000
"OMAN";"PC";2010;520000
"PAKISTAN";"PC";2010;1849229
"PALESTINE";"PC";2010;101309,807317601
"PHILIPPINES";"PC";2010;2770591
"QATAR";"PC";2010;490000
"SAUDI ARABIA";"PC";2010;3110000
"SINGAPORE";"PC";2010;623819
"SOUTH KOREA";"PC";2010;13632000
"SRI LANKA";"PC";2010;410282
"SYRIA";"PC";2010;3110000
"TAIWAN";"PC";2010;5643000
"THAILAND";"PC";2010;4750000
"UNITED ARAB EMIRATES";"PC";2010;1347314
"VIETNAM";"PC";2010;1430000
"YEMEN";"PC";2010;449098,577734184
"AFRICA";"PC";2010;24428970,5395432
"ALGERIA";"PC";2010;2691000
"ANGOLA";"PC";2010;590000
"BENIN";"PC";2010;166517,97528896
"BOTSWANA";"PC";2010;177000
"BURKINA FASO";"PC";2010;116000
"BURUNDI";"PC";2010;17000
"CAMEROON";"PC";2010;209858,270227182
"CONGO (RDC)";"PC";2010;920000
"EGYPT";"PC";2010;3437000
"ETHIOPIA";"PC";2010;74478,5324675325
"GHANA";"PC";2010;450000
"IVORY COAST";"PC";2010;339879,155041849
"KENYA";"PC";2010;548028,333333333
"LIBERIA";"PC";2010;13000
"LIBYA";"PC";2010;1655000
"MADAGASCAR";"PC";2010;150000
"MALAWI";"PC";2010;60000
"MALI";"PC";2010;124072,870363623
"MAURITANIA";"PC";2010;14000
"MAURITIUS";"PC";2010;127000
"MOROCCO";"PC";2010;1976172
"MOZAMBIQUE";"PC";2010;233000
"NIGERIA";"PC";2010;2400000
"SENEGAL";"PC";2010;205894,015532207
"SOUTH AFRICA";"PC";2010;5596000
"SUDAN";"PC";2010;41000
"TANZANIA";"PC";2010;190000
"TOGO";"PC";2010;108000
"TUNISIA";"PC";2010;848000
"UGANDA";"PC";2010;101069,387288523
"ZAMBIA";"PC";2010;2e+05
"ZIMBABWE";"PC";2010;650000
"ALL COUNTRIES";"PC";2010;776140222,626397
"AUSTRIA";"PC";2011;4513000
"BELGIUM";"PC";2011;5359000
"DENMARK";"PC";2011;2203000
"FINLAND";"PC";2011;2959000
"FRANCE";"PC";2011;31550000
"GERMANY";"PC";2011;42928000
"GREECE";"PC";2011;5203591
"ICELAND";"PC";2011;206112
"IRELAND";"PC";2011;1912939
"ITALY";"PC";2011;37113000
"LUXEMBOURG";"PC";2011;346000
"NETHERLANDS";"PC";2011;7859000
"NORWAY";"PC";2011;2370000
"PORTUGAL";"PC";2011;4522000
"SPAIN";"PC";2011;22277000
"SWEDEN";"PC";2011;4401000
"SWITZERLAND";"PC";2011;4163000
"UNITED KINGDOM";"PC";2011;31362716
"EUROPE NEW MEMBERS";"PC";2011;40402530
"BULGARIA";"PC";2011;2694000
"CROATIA";"PC";2011;1518000
"CYPRUS";"PC";2011;470000
"CZECH REPUBLIC";"PC";2011;4583000
"ESTONIA";"PC";2011;574015
"HUNGARY";"PC";2011;2967808
"LATVIA";"PC";2011;612321
"LITHUANIA";"PC";2011;1713277
"MALTA";"PC";2011;240000
"POLAND";"PC";2011;17872000
"ROMANIA";"PC";2011;4335000
"SLOVAKIA";"PC";2011;1749000
"SLOVENIA";"PC";2011;1074109
"RUSSIA, TURKEY & OTHER EUROPE";"PC";2011;58346548
"ALBANIA";"PC";2011;328000
"BELARUS";"PC";2011;2750548
"BOSNIA";"PC";2011;8e+05
"GEORGIA";"PC";2011;6e+05
"MACEDONIA";"PC";2011;313000
"MOLDAVIA";"PC";2011;448000
"RUSSIA";"PC";2011;36415000
"SERBIA";"PC";2011;1678000
"TURKEY";"PC";2011;8113000
"UKRAINE";"PC";2011;6901000
"AMERICA";"PC";2011;224351628
"NAFTA";"PC";2011;170559000
"CANADA";"PC";2011;20608000
"MEXICO";"PC";2011;22374000
"UNITED STATES OF AMERICA";"PC";2011;127577000
"CENTRAL & SOUTH AMERICA";"PC";2011;53792628
"ARGENTINA";"PC";2011;8269000
"BAHAMAS";"PC";2011;93000
"BARBADOS";"PC";2011;82000
"BELIZE";"PC";2011;13900
"BERMUDA";"PC";2011;22000
"BOLIVIA";"PC";2011;218736
"BRAZIL";"PC";2011;27491000
"CHILE";"PC";2011;2363000
"COLOMBIA";"PC";2011;2506000
"COSTA RICA";"PC";2011;687933
"CUBA";"PC";2011;214000
"DOMINICAN REPUBLIC";"PC";2011;663000
"ECUADOR";"PC";2011;790000
"EL SALVADOR";"PC";2011;92000
"GUATEMALA";"PC";2011;563000
"HAITI";"PC";2011;38000
"HONDURAS";"PC";2011;34000
"JAMAICA";"PC";2011;139046
"NICARAGUA";"PC";2011;112373
"PANAMA";"PC";2011;389000
"PARAGUAY";"PC";2011;379000
"PERU";"PC";2011;1112000
"PUERTO RICO";"PC";2011;2439144
"SURINAME";"PC";2011;124994
"TRINIDAD";"PC";2011;324000
"URUGUAY";"PC";2011;649502
"VENEZUELA";"PC";2011;3983000
"ASIA/OCEANIA/MIDDLE EAST";"PC";2011;248928563,836878
"AFGHANISTAN";"PC";2011;1e+06
"AUSTRALIA";"PC";2011;12474000
"AZERBAIDJAN";"PC";2011;880545
"BAHRAIN";"PC";2011;6e+05
"BANGLADESH";"PC";2011;366644,045906773
"BRUNEI";"PC";2011;110000
"CHINA";"PC";2011;74850000
"GUAM";"PC";2011;72000
"HONG-KONG";"PC";2011;453000
"INDIA";"PC";2011;15027000
"INDONESIA";"PC";2011;9459597
"IRAN";"PC";2011;9900000
"IRAQ";"PC";2011;1225483
"ISRAEL";"PC";2011;2164000
"JAPAN";"PC";2011;58670000
"JORDAN";"PC";2011;820000
"KAZAKHSTAN";"PC";2011;3365400
"KUWAIT";"PC";2011;1240000
"KYRGYZSTAN";"PC";2011;569800
"LEBANON";"PC";2011;455085
"MALAYSIA";"PC";2011;9831000
"NEW CALEDONIA";"PC";2011;69000
"NEW ZEALAND";"PC";2011;2362000
"OMAN";"PC";2011;570000
"PAKISTAN";"PC";2011;1950000
"PALESTINE";"PC";2011;134216,538211734
"PHILIPPINES";"PC";2011;2861088
"QATAR";"PC";2011;540000
"SAUDI ARABIA";"PC";2011;3410000
"SINGAPORE";"PC";2011;633331
"SOUTH KOREA";"PC";2011;14136000
"SRI LANKA";"PC";2011;468168
"SYRIA";"PC";2011;3410000
"TAIWAN";"PC";2011;5960000
"THAILAND";"PC";2011;5405000
"UNITED ARAB EMIRATES";"PC";2011;1446206,25275938
"VIETNAM";"PC";2011;1570000
"YEMEN";"PC";2011;470000
"AFRICA";"PC";2011;25419985,6666667
"ALGERIA";"PC";2011;2800000
"ANGOLA";"PC";2011;610000
"BENIN";"PC";2011;170000
"BOTSWANA";"PC";2011;180000
"BURKINA FASO";"PC";2011;120000
"BURUNDI";"PC";2011;18000
"CAMEROON";"PC";2011;220000
"CONGO (RDC)";"PC";2011;943000
"EGYPT";"PC";2011;3489487
"ETHIOPIA";"PC";2011;78020
"GHANA";"PC";2011;470000
"IVORY COAST";"PC";2011;350000
"KENYA";"PC";2011;596056,666666667
"LIBERIA";"PC";2011;14000
"LIBYA";"PC";2011;1740165
"MADAGASCAR";"PC";2011;160000
"MALAWI";"PC";2011;60000
"MALI";"PC";2011;130000
"MAURITANIA";"PC";2011;14100
"MAURITIUS";"PC";2011;136000
"MOROCCO";"PC";2011;2083710
"MOZAMBIQUE";"PC";2011;240000
"NIGERIA";"PC";2011;2500000
"SENEGAL";"PC";2011;257447
"SOUTH AFRICA";"PC";2011;5832000
"SUDAN";"PC";2011;42000
"TANZANIA";"PC";2011;2e+05
"TOGO";"PC";2011;111000
"TUNISIA";"PC";2011;855000
"UGANDA";"PC";2011;110000
"ZAMBIA";"PC";2011;210000
"ZIMBABWE";"PC";2011;680000
"ALL COUNTRIES";"PC";2011;808697613,503544
"AUSTRIA";"PC";2012;4584000
"BELGIUM";"PC";2012;5393000
"DENMARK";"PC";2012;2240000
"FINLAND";"PC";2012;3037000
"FRANCE";"PC";2012;31600000
"GERMANY";"PC";2012;43431000
"GREECE";"PC";2012;5167557
"ICELAND";"PC";2012;210070
"IRELAND";"PC";2012;1883000
"ITALY";"PC";2012;37078000
"LUXEMBOURG";"PC";2012;355850
"NETHERLANDS";"PC";2012;7915613
"NORWAY";"PC";2012;2433000
"PORTUGAL";"PC";2012;4497000
"SPAIN";"PC";2012;22248000
"SWEDEN";"PC";2012;4447000
"SWITZERLAND";"PC";2012;4255000
"UNITED KINGDOM";"PC";2012;31482000
"EUROPE NEW MEMBERS";"PC";2012;41766455
"BULGARIA";"PC";2012;2806814
"CROATIA";"PC";2012;1445220
"CYPRUS";"PC";2012;475000
"CZECH REPUBLIC";"PC";2012;4699000
"ESTONIA";"PC";2012;602133
"HUNGARY";"PC";2012;2986028
"LATVIA";"PC";2012;618274
"LITHUANIA";"PC";2012;1753407
"MALTA";"PC";2012;249612
"POLAND";"PC";2012;18744000
"ROMANIA";"PC";2012;4487000
"SLOVAKIA";"PC";2012;1826000
"SLOVENIA";"PC";2012;1073967
"RUSSIA, TURKEY & OTHER EUROPE";"PC";2012;61324336
"ALBANIA";"PC";2012;335000
"BELARUS";"PC";2012;2748575
"BOSNIA";"PC";2012;850000
"GEORGIA";"PC";2012;640000
"MACEDONIA";"PC";2012;301761
"MOLDAVIA";"PC";2012;456000
"RUSSIA";"PC";2012;38482000
"SERBIA";"PC";2012;1726000
"TURKEY";"PC";2012;8649000
"UKRAINE";"PC";2012;7136000
"AMERICA";"PC";2012;222409726,474019
"NAFTA";"PC";2012;165123628
"CANADA";"PC";2012;20652000
"MEXICO";"PC";2012;23570000
"UNITED STATES OF AMERICA";"PC";2012;120901628
"CENTRAL & SOUTH AMERICA";"PC";2012;57286098,4740191
"ARGENTINA";"PC";2012;8683000
"BAHAMAS";"PC";2012;93635
"BARBADOS";"PC";2012;82506
"BELIZE";"PC";2012;14700
"BERMUDA";"PC";2012;22282
"BOLIVIA";"PC";2012;231721
"BRAZIL";"PC";2012;29566000
"CHILE";"PC";2012;2580000
"COLOMBIA";"PC";2012;2707000
"COSTA RICA";"PC";2012;734170
"CUBA";"PC";2012;216038
"DOMINICAN REPUBLIC";"PC";2012;697180
"ECUADOR";"PC";2012;844000
"EL SALVADOR";"PC";2012;94091
"GUATEMALA";"PC";2012;580757
"HAITI";"PC";2012;38781
"HONDURAS";"PC";2012;36400
"JAMAICA";"PC";2012;141400
"NICARAGUA";"PC";2012;114875,474019088
"PANAMA";"PC";2012;437580
"PARAGUAY";"PC";2012;350000
"PERU";"PC";2012;1220538
"PUERTO RICO";"PC";2012;2649167
"SURINAME";"PC";2012;130444
"TRINIDAD";"PC";2012;328900
"URUGUAY";"PC";2012;690933
"VENEZUELA";"PC";2012;4e+06
"ASIA/OCEANIA/MIDDLE EAST";"PC";2012;270522113,326813
"AFGHANISTAN";"PC";2012;1080000
"AUSTRALIA";"PC";2012;12714235
"AZERBAIDJAN";"PC";2012;958600
"BAHRAIN";"PC";2012;650000
"BANGLADESH";"PC";2012;396000
"BRUNEI";"PC";2012;120000
"CHINA";"PC";2012;87376000
"GUAM";"PC";2012;74000
"HONG-KONG";"PC";2012;473000
"INDIA";"PC";2012;16896000
"INDONESIA";"PC";2012;10494000
"IRAN";"PC";2012;10720000
"IRAQ";"PC";2012;1340562
"ISRAEL";"PC";2012;2265000
"JAPAN";"PC";2012;59421000
"JORDAN";"PC";2012;854000
"KAZAKHSTAN";"PC";2012;3642800
"KUWAIT";"PC";2012;1342000
"KYRGYZSTAN";"PC";2012;641533,41072443
"LEBANON";"PC";2012;477498,17987152
"MALAYSIA";"PC";2012;10467000
"NEW CALEDONIA";"PC";2012;70000
"NEW ZEALAND";"PC";2012;2425000
"OMAN";"PC";2012;620000
"PAKISTAN";"PC";2012;2105823,56214401
"PALESTINE";"PC";2012;167123,269105867
"PHILIPPINES";"PC";2012;2934000
"QATAR";"PC";2012;580000
"SAUDI ARABIA";"PC";2012;3689000
"SINGAPORE";"PC";2012;648221
"SOUTH KOREA";"PC";2012;14577000
"SRI LANKA";"PC";2012;499714
"SYRIA";"PC";2012;3689000
"TAIWAN";"PC";2012;6091000
"THAILAND";"PC";2012;6274000
"UNITED ARAB EMIRATES";"PC";2012;1559002,90496689
"VIETNAM";"PC";2012;1700000
"YEMEN";"PC";2012;490000
"AFRICA";"PC";2012;26678580,4479769
"ALGERIA";"PC";2012;3050000
"ANGOLA";"PC";2012;640000
"BENIN";"PC";2012;180000
"BOTSWANA";"PC";2012;190000
"BURKINA FASO";"PC";2012;130000
"BURUNDI";"PC";2012;20000
"CAMEROON";"PC";2012;230000
"CONGO (RDC)";"PC";2012;982000
"EGYPT";"PC";2012;3541974
"ETHIOPIA";"PC";2012;82000
"GHANA";"PC";2012;490000
"IVORY COAST";"PC";2012;370000
"KENYA";"PC";2012;644085
"LIBERIA";"PC";2012;15000
"LIBYA";"PC";2012;1841758,44797688
"MADAGASCAR";"PC";2012;170000
"MALAWI";"PC";2012;60000
"MALI";"PC";2012;140000
"MAURITANIA";"PC";2012;16000
"MAURITIUS";"PC";2012;148000
"MOROCCO";"PC";2012;2202743
"MOZAMBIQUE";"PC";2012;250000
"NIGERIA";"PC";2012;2600000
"SENEGAL";"PC";2012;292020
"SOUTH AFRICA";"PC";2012;6111000
"SUDAN";"PC";2012;44000
"TANZANIA";"PC";2012;210000
"TOGO";"PC";2012;116000
"TUNISIA";"PC";2012;862000
"UGANDA";"PC";2012;120000
"ZAMBIA";"PC";2012;220000
"ZIMBABWE";"PC";2012;710000
"ALL COUNTRIES";"PC";2012;834958301,248809
"AUSTRIA";"PC";2013;4641308
"BELGIUM";"PC";2013;5439295
"DENMARK";"PC";2013;2279792
"FINLAND";"PC";2013;3105834
"FRANCE";"PC";2013;31650000,1438174
"GERMANY";"PC";2013;43851230
"GREECE";"PC";2013;5124208
"ICELAND";"PC";2013;213113
"IRELAND";"PC";2013;1913939
"ITALY";"PC";2013;36962934
"LUXEMBOURG";"PC";2013;363247
"NETHERLANDS";"PC";2013;8154000
"NORWAY";"PC";2013;2487353
"PORTUGAL";"PC";2013;4480000
"SPAIN";"PC";2013;22024538
"SWEDEN";"PC";2013;4495473
"SWITZERLAND";"PC";2013;4320885
"UNITED KINGDOM";"PC";2013;32103000
"EUROPE NEW MEMBERS";"PC";2013;43012577
"BULGARIA";"PC";2013;2910235
"CROATIA";"PC";2013;1448299
"CYPRUS";"PC";2013;474561
"CZECH REPUBLIC";"PC";2013;4820299
"ESTONIA";"PC";2013;628500
"HUNGARY";"PC";2013;3040732
"LATVIA";"PC";2013;634603
"LITHUANIA";"PC";2013;1808982
"MALTA";"PC";2013;256096
"POLAND";"PC";2013;19342120
"ROMANIA";"PC";2013;4693651
"SLOVAKIA";"PC";2013;1882577
"SLOVENIA";"PC";2013;1071922
"RUSSIA, TURKEY & OTHER EUROPE";"PC";2013;65131239,2891897
"ALBANIA";"PC";2013;341691
"BELARUS";"PC";2013;2777918
"BOSNIA";"PC";2013;890000
"GEORGIA";"PC";2013;670000
"MACEDONIA";"PC";2013;346798
"MOLDAVIA";"PC";2013;479176,289189652
"RUSSIA";"PC";2013;41224527
"SERBIA";"PC";2013;1770206
"TURKEY";"PC";2013;9283923
"UKRAINE";"PC";2013;7347000
"AMERICA";"PC";2013;226515839,282669
"NAFTA";"PC";2013;166295633
"CANADA";"PC";2013;21261660
"MEXICO";"PC";2013;24820000
"UNITED STATES OF AMERICA";"PC";2013;120213973
"CENTRAL & SOUTH AMERICA";"PC";2013;60220206,2826693
"ARGENTINA";"PC";2013;9451000
"BAHAMAS";"PC";2013;95460
"BARBADOS";"PC";2013;85050
"BELIZE";"PC";2013;15500
"BERMUDA";"PC";2013;22145
"BOLIVIA";"PC";2013;245200
"BRAZIL";"PC";2013;31339000
"CHILE";"PC";2013;2786463
"COLOMBIA";"PC";2013;2828671
"COSTA RICA";"PC";2013;766950
"CUBA";"PC";2013;222240
"DOMINICAN REPUBLIC";"PC";2013;717087
"ECUADOR";"PC";2013;890705
"EL SALVADOR";"PC";2013;101480
"GUATEMALA";"PC";2013;608040
"HAITI";"PC";2013;41310
"HONDURAS";"PC";2013;38600
"JAMAICA";"PC";2013;144000
"NICARAGUA";"PC";2013;116106,282669293
"PANAMA";"PC";2013;469144
"PARAGUAY";"PC";2013;374438
"PERU";"PC";2013;1267659
"PUERTO RICO";"PC";2013;2940000
"SURINAME";"PC";2013;136418
"TRINIDAD";"PC";2013;332640
"URUGUAY";"PC";2013;740900
"VENEZUELA";"PC";2013;3444000
"ASIA/OCEANIA/MIDDLE EAST";"PC";2013;293167155,229539
"AFGHANISTAN";"PC";2013;1141000
"AUSTRALIA";"PC";2013;13000021
"AZERBAIDJAN";"PC";2013;1054460,1100007
"BAHRAIN";"PC";2013;750000
"BANGLADESH";"PC";2013;410468
"BRUNEI";"PC";2013;150000
"CHINA";"PC";2013;101360800
"GUAM";"PC";2013;75500
"HONG-KONG";"PC";2013;494000
"INDIA";"PC";2013;19095000
"INDONESIA";"PC";2013;11301000
"IRAN";"PC";2013;11338600
"IRAQ";"PC";2013;1442116,11953819
"ISRAEL";"PC";2013;2358508
"JAPAN";"PC";2013;60035848
"JORDAN";"PC";2013;896100
"KAZAKHSTAN";"PC";2013;3900000
"KUWAIT";"PC";2013;1426625
"KYRGYZSTAN";"PC";2013;720000
"LEBANON";"PC";2013;510000
"MALAYSIA";"PC";2013;10634000
"NEW CALEDONIA";"PC";2013;70000
"NEW ZEALAND";"PC";2013;2895000
"OMAN";"PC";2013;660000
"PAKISTAN";"PC";2013;2271400
"PALESTINE";"PC";2013;200030
"PHILIPPINES";"PC";2013;3009000
"QATAR";"PC";2013;607020
"SAUDI ARABIA";"PC";2013;3867500
"SINGAPORE";"PC";2013;651000
"SOUTH KOREA";"PC";2013;15078000
"SRI LANKA";"PC";2013;528094
"SYRIA";"PC";2013;3867500
"TAIWAN";"PC";2013;6237000
"THAILAND";"PC";2013;7109000
"UNITED ARAB EMIRATES";"PC";2013;1700000
"VIETNAM";"PC";2013;1794000
"YEMEN";"PC";2013;528565
"AFRICA";"PC";2013;27851367,059521
"ALGERIA";"PC";2013;3268000
"ANGOLA";"PC";2013;670000
"BENIN";"PC";2013;190000
"BOTSWANA";"PC";2013;210000
"BURKINA FASO";"PC";2013;140000
"BURUNDI";"PC";2013;20000
"CAMEROON";"PC";2013;240000
"CONGO (RDC)";"PC";2013;1e+06
"EGYPT";"PC";2013;3704840,57631704
"ETHIOPIA";"PC";2013;90000
"GHANA";"PC";2013;510000
"IVORY COAST";"PC";2013;390000
"KENYA";"PC";2013;709812
"LIBERIA";"PC";2013;20000
"LIBYA";"PC";2013;1949588,32543353
"MADAGASCAR";"PC";2013;180000
"MALAWI";"PC";2013;60000
"MALI";"PC";2013;150000
"MAURITANIA";"PC";2013;20000
"MAURITIUS";"PC";2013;160000
"MOROCCO";"PC";2013;2314826
"MOZAMBIQUE";"PC";2013;270000
"NIGERIA";"PC";2013;2700000
"SENEGAL";"PC";2013;304857,15777048
"SOUTH AFRICA";"PC";2013;6188343
"SUDAN";"PC";2013;50000
"TANZANIA";"PC";2013;220000
"TOGO";"PC";2013;120000
"TUNISIA";"PC";2013;891100
"UGANDA";"PC";2013;130000
"ZAMBIA";"PC";2013;230000
"ZIMBABWE";"PC";2013;750000
"ALL COUNTRIES";"PC";2013;869288327,004736
"AUSTRIA";"PC";2014;4694921
"BELGIUM";"PC";2014;5511080
"DENMARK";"PC";2014;2334588
"FINLAND";"PC";2014;3194950
"FRANCE";"PC";2014;31800000
"GERMANY";"PC";2014;44403124
"GREECE";"PC";2014;5110873
"ICELAND";"PC";2014;216000
"IRELAND";"PC";2014;1930000
"ITALY";"PC";2014;37080753
"LUXEMBOURG";"PC";2014;372827
"NETHERLANDS";"PC";2014;8193000
"NORWAY";"PC";2014;2539552
"PORTUGAL";"PC";2014;4459148
"SPAIN";"PC";2014;22029512
"SWEDEN";"PC";2014;4585519
"SWITZERLAND";"PC";2014;4384490
"UNITED KINGDOM";"PC";2014;32613782
"EUROPE NEW MEMBERS";"PC";2014;44379966
"BULGARIA";"PC";2014;3020000
"CROATIA";"PC";2014;1474495
"CYPRUS";"PC";2014;478492
"CZECH REPUBLIC";"PC";2014;4937206
"ESTONIA";"PC";2014;653000
"HUNGARY";"PC";2014;3107695
"LATVIA";"PC";2014;657799
"LITHUANIA";"PC";2014;1870000
"MALTA";"PC";2014;265950
"POLAND";"PC";2014;19980735
"ROMANIA";"PC";2014;4905630
"SLOVAKIA";"PC";2014;1952002
"SLOVENIA";"PC";2014;1076962
"RUSSIA, TURKEY & OTHER EUROPE";"PC";2014;68193616
"ALBANIA";"PC";2014;378053
"BELARUS";"PC";2014;2942603
"BOSNIA";"PC";2014;920000
"GEORGIA";"PC";2014;690000
"MACEDONIA";"PC";2014;371449
"MOLDAVIA";"PC";2014;512561
"RUSSIA";"PC";2014;43383783
"SERBIA";"PC";2014;1797252
"TURKEY";"PC";2014;9857915
"UKRAINE";"PC";2014;7340000
"AMERICA";"PC";2014;231479802,421045
"NAFTA";"PC";2014;168256537
"CANADA";"PC";2014;21729596
"MEXICO";"PC";2014;25543130
"UNITED STATES OF AMERICA";"PC";2014;120983811
"CENTRAL & SOUTH AMERICA";"PC";2014;63223265,4210452
"ARGENTINA";"PC";2014;10143583
"BAHAMAS";"PC";2014;97051
"BARBADOS";"PC";2014;86360,0118483412
"BELIZE";"PC";2014;16300
"BERMUDA";"PC";2014;22079,2756445928
"BOLIVIA";"PC";2014;261328,399927608
"BRAZIL";"PC";2014;32715000
"CHILE";"PC";2014;2993730
"COLOMBIA";"PC";2014;3047234
"COSTA RICA";"PC";2014;802834,677595672
"CUBA";"PC";2014;227302,188476999
"DOMINICAN REPUBLIC";"PC";2014;736000
"ECUADOR";"PC";2014;938556
"EL SALVADOR";"PC";2014;106613,229571984
"GUATEMALA";"PC";2014;654423
"HAITI";"PC";2014;43084,6539379475
"HONDURAS";"PC";2014;40800
"JAMAICA";"PC";2014;146203,059805285
"NICARAGUA";"PC";2014;118978,16951977
"PANAMA";"PC";2014;5e+05
"PARAGUAY";"PC";2014;370000
"PERU";"PC";2014;1398084
"PUERTO RICO";"PC";2014;2980000
"SURINAME";"PC";2014;140000
"TRINIDAD";"PC";2014;337720,754716981
"URUGUAY";"PC";2014;790000
"VENEZUELA";"PC";2014;3510000
"ASIA/OCEANIA/MIDDLE EAST";"PC";2014;318327741,251561
"AFGHANISTAN";"PC";2014;1151531
"AUSTRALIA";"PC";2014;13297260
"AZERBAIDJAN";"PC";2014;1150000
"BAHRAIN";"PC";2014;860000
"BANGLADESH";"PC";2014;417832
"BRUNEI";"PC";2014;180000
"CHINA";"PC";2014;115860000
"GUAM";"PC";2014;77100
"HONG-KONG";"PC";2014;513000
"INDIA";"PC";2014;21971863,5670732
"INDONESIA";"PC";2014;12594942
"IRAN";"PC";2014;11980000
"IRAQ";"PC";2014;1550000
"ISRAEL";"PC";2014;2470000
"JAPAN";"PC";2014;60668070
"JORDAN";"PC";2014;940000
"KAZAKHSTAN";"PC";2014;4180000
"KUWAIT";"PC";2014;1510000
"KYRGYZSTAN";"PC";2014;810000
"LEBANON";"PC";2014;540000
"MALAYSIA";"PC";2014;11027000
"NEW CALEDONIA";"PC";2014;70000
"NEW ZEALAND";"PC";2014;2981000
"OMAN";"PC";2014;710000
"PAKISTAN";"PC";2014;2440000
"PALESTINE";"PC";2014;240000
"PHILIPPINES";"PC";2014;3098603,00317457
"QATAR";"PC";2014;650000
"SAUDI ARABIA";"PC";2014;4110000
"SINGAPORE";"PC";2014;648000
"SOUTH KOREA";"PC";2014;15747162
"SRI LANKA";"PC";2014;558000
"SYRIA";"PC";2014;4250000
"TAIWAN";"PC";2014;6406000
"THAILAND";"PC";2014;8380960
"UNITED ARAB EMIRATES";"PC";2014;1830000
"VIETNAM";"PC";2014;1899417,68131286
"YEMEN";"PC";2014;560000
"AFRICA";"PC";2014;29215697
"ALGERIA";"PC";2014;3483047
"ANGOLA";"PC";2014;7e+05
"BENIN";"PC";2014;2e+05
"BOTSWANA";"PC";2014;220000
"BURKINA FASO";"PC";2014;150000
"BURUNDI";"PC";2014;20000
"CAMEROON";"PC";2014;250000
"CONGO (RDC)";"PC";2014;1050000
"EGYPT";"PC";2014;3915110
"ETHIOPIA";"PC";2014;90000
"GHANA";"PC";2014;530000
"IVORY COAST";"PC";2014;410000
"KENYA";"PC";2014;760000
"LIBERIA";"PC";2014;20000
"LIBYA";"PC";2014;2060000
"MADAGASCAR";"PC";2014;190000
"MALAWI";"PC";2014;60000
"MALI";"PC";2014;160000
"MAURITANIA";"PC";2014;20000
"MAURITIUS";"PC";2014;170000
"MOROCCO";"PC";2014;2423609
"MOZAMBIQUE";"PC";2014;280000
"NIGERIA";"PC";2014;2830000
"SENEGAL";"PC";2014;320000
"SOUTH AFRICA";"PC";2014;6383931
"SUDAN";"PC";2014;50000
"TANZANIA";"PC";2014;230000
"TOGO";"PC";2014;130000
"TUNISIA";"PC";2014;940000
"UGANDA";"PC";2014;140000
"ZAMBIA";"PC";2014;240000
"ZIMBABWE";"PC";2014;790000
"ALL COUNTRIES";"PC";2014;907050941,672606
